location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
G16R,563,239,-43,-51,-35,-46,-95,-95,-91,-90,-95,-93
G16R,563,239,-43,-52,-36,-46,-91,-90,-90,-90,-94,0
G16R,563,239,-43,-52,-35,-46,-92,-93,-90,-89,-95,0
G16R,563,239,-43,-51,-36,-46,-93,-91,-88,-89,-96,0
G16R,563,239,-44,-51,-36,-46,-93,-95,-91,-90,-93,0
G16R,563,239,-44,-51,-36,-46,-91,0,-89,-91,-93,0
G16R,563,239,-44,-52,-36,-46,-92,-92,-88,-90,-93,0
G16R,563,239,-44,-52,-35,-47,-92,-95,-88,-92,-94,0
G16R,563,239,-43,-52,-36,-46,-91,0,-91,-91,0,0
G16R,563,239,-43,-53,-36,-46,-92,-94,-89,-90,-93,0
G16R,563,239,-43,-52,-36,-46,0,-93,0,-91,-97,0
G16R,563,239,-43,-51,-36,-46,-93,-95,-92,-91,-96,0
G16R,563,239,-44,-53,-36,-46,-91,-89,-88,-89,-93,0
G16R,563,239,-43,-53,-36,-47,-92,-92,-88,-91,-91,0
G16R,563,239,-42,-52,-36,-46,-93,-94,-89,-92,-92,0
G16R,563,239,-43,-53,-36,-46,-94,-95,-89,-92,-92,0
G16R,563,239,-44,-51,-35,-46,-90,-94,-92,-90,-96,0
G16R,563,239,-43,-52,-36,-46,-92,-92,-89,-91,-93,0
G16R,563,239,-44,-53,-36,-45,-94,-92,-91,-95,-96,0
G16R,563,239,-44,-52,-36,-46,-93,-94,-90,-91,-95,0
G16R,563,239,-43,-52,-36,-46,-94,-91,-90,-90,-94,0
G16R,563,239,-43,-52,-35,-45,0,-93,-91,-91,-94,0
G16R,563,239,-43,-51,-36,-46,-92,0,0,-89,0,0
G16R,563,239,-43,-51,-36,-46,-93,-94,-89,-91,-93,0
G16R,563,239,-43,-51,-35,-47,-92,0,-91,-90,-94,0
G16R,563,239,-43,-51,-36,-46,-93,-93,-89,-92,-93,0
G16R,563,239,-43,-52,-36,-45,-91,-92,-89,-93,-95,0
G16R,563,239,-44,-51,-36,-46,-95,-89,-89,-91,-93,0
G16R,563,239,-44,-52,-36,-46,-91,-92,-89,-90,-95,0
G16R,563,239,-43,-52,-36,-46,-94,-92,-88,-88,-94,0
G16R,563,239,-43,-50,-36,-45,-92,-92,-91,-91,-92,0
G16R,563,239,-43,-50,-36,-46,-90,-92,-90,-90,0,0
G16R,563,239,-44,-50,-36,-46,-92,-96,-91,-90,-96,0
G16R,563,239,-43,-49,-35,-46,-94,-94,-91,-93,-94,0
G16R,563,239,-43,-50,-35,-46,-93,0,-91,-91,-94,0
G16R,563,239,-43,-50,-36,-46,-93,0,-91,-89,-95,0
G16R,563,239,-42,-52,-35,-46,-93,-95,-88,-91,-94,0
G16R,563,239,-44,-51,-35,-47,-95,0,-90,-90,-94,0
G16R,563,239,-43,-51,-36,-46,-94,-94,-94,-92,-93,0
G16R,563,239,-44,-52,-36,-46,-91,-91,-86,-92,0,0
G16R,563,239,-44,-51,-36,-46,-92,-94,-88,-93,-96,0
G16R,563,239,-43,-55,-36,-46,-92,-94,-91,-94,-93,0
G16R,563,239,-44,-52,-36,-46,-92,0,-90,-91,-95,0
G16R,563,239,-44,-52,-35,-47,-93,-90,-91,-93,-94,0
G16R,563,239,-43,-52,-35,-47,-92,-95,-90,-93,-94,0
G16R,563,239,-44,-52,-36,-47,-92,-96,-91,-91,-93,0
G16R,563,239,-44,-52,-36,-46,-92,-94,-91,-91,-91,0
G16R,563,239,-44,-50,-36,-47,-93,-91,-89,-90,-96,0
G16R,563,239,-44,-53,-36,-46,-95,-95,-90,-91,-97,0
G16R,563,239,-44,-51,-36,-46,-95,-92,-90,-90,-92,0
G16R,563,239,-44,-52,-36,-46,-93,-90,-89,-92,-94,0
G16R,563,239,-44,-52,-35,-47,0,-93,-90,-92,0,0
G16R,563,239,-44,-50,-35,-46,-95,0,-89,-92,-95,0
G16R,563,239,-43,-51,-36,-46,-94,-96,-89,-90,-95,0
G16R,563,239,-43,-51,-36,-46,-91,0,-88,-92,-92,0
G16R,563,239,-43,-51,-35,-46,-91,0,-89,-91,-94,0
G16R,563,239,-43,-51,-36,-46,-92,-92,-89,-91,-94,0
G16R,563,239,-44,-51,-36,-46,-93,-95,-87,-90,-95,0
G16R,563,239,-44,-50,-35,-46,-92,-94,-89,-90,-92,0
G16R,563,239,-44,-51,-36,-47,-92,-91,-90,-90,-94,0
G16R,563,239,-43,-51,-36,-46,-93,-95,-88,-91,-94,0
G16R,563,239,-43,-51,-36,-46,-94,-91,-88,-91,-94,0
G16R,563,239,-44,-51,-36,-46,-93,-93,-88,-91,-94,0
G16R,563,239,-43,-52,-36,-46,-93,-92,-89,-93,-92,0
G16R,563,239,-44,-52,-36,-46,-91,-93,-89,-93,-94,0
G16R,563,239,-44,-52,-36,-47,-90,-94,-91,-91,-93,0
G16R,563,239,-44,-51,-36,-45,-91,0,-88,-91,-93,0
G16R,563,239,-43,-51,-36,-46,-92,0,-87,-93,-93,0
G16R,563,239,-44,-51,-36,-46,-93,-91,-89,-92,-95,0
G16R,563,239,-43,-51,-36,-46,-92,-94,-88,-89,-93,0
G16R,563,239,-43,-52,-36,-47,-94,0,-89,-90,-91,0
G16R,563,239,-44,-52,-35,-46,-93,-93,-89,-91,-93,0
G16R,563,239,-43,-53,-36,-46,-94,-93,-87,-90,-92,0
G16R,563,239,-44,-51,-35,-46,-95,-92,-88,-90,-94,0
G16R,563,239,-43,-51,-35,-46,0,-93,-89,-91,-93,0
G16R,563,239,-44,-52,-36,-46,-93,-94,-89,-93,-95,0
G16R,563,239,-43,-53,-36,-46,-91,-93,-87,-92,-94,0
G16R,563,239,-44,-51,-36,-46,-95,-94,-86,-92,0,0
G16R,563,239,-44,-52,-36,-46,-91,-91,-90,-92,-94,0
G16R,563,239,-44,-50,-35,-47,-91,-92,-89,-91,-94,0
G16R,563,239,-44,-50,-35,-46,-92,-92,-90,-91,-94,0
G16R,563,239,-43,-50,-35,-47,-91,0,-90,-91,-95,0
G16R,563,239,-44,-50,-36,-46,-93,-95,0,-90,0,0
G16R,563,239,-44,-51,-35,-47,-93,0,-89,-91,-93,0
G16R,563,239,-44,-49,-35,-46,-95,-92,-88,-91,-92,0
G16R,563,239,-43,-50,-36,-46,-90,0,-88,-90,-94,0
G16R,563,239,-44,-49,-36,-47,-93,0,-89,-90,-95,0
G16R,563,239,-44,-51,-36,-47,-91,-91,-89,-89,-95,0
G16R,563,239,-44,-50,-36,-45,-93,-91,-91,-90,-94,0
G16R,563,239,-43,-49,-35,-46,-91,-91,-88,-91,-96,0
G16R,563,239,-42,-49,-36,-46,-93,-92,-90,-90,-95,0
G16R,563,239,-43,-49,-35,-46,-94,0,-88,-94,-93,0
G16R,563,239,-43,-50,-36,-46,-93,0,-88,-91,-94,0
G16R,563,239,-44,-50,-36,-46,-92,-93,-89,-90,-94,0
G16R,563,239,-44,-49,-35,-47,-91,0,-91,-92,-94,0
G16R,563,239,-44,-50,-35,-46,-93,0,-88,-90,-93,0
G16R,563,239,-44,-50,-36,-46,-92,0,-90,-93,-95,0
G16R,563,239,-43,-51,-36,-46,-91,-91,-92,0,-94,0
G16R,563,239,-43,-50,-36,-46,-94,-94,-90,-90,-94,0
G16R,563,239,-44,-51,-36,-46,-92,0,-92,-91,-94,0
G16R,563,239,-44,-51,-35,-47,-94,-94,-89,-90,-95,0
G16R,563,239,-44,-52,-36,-46,-91,-95,-89,-91,-96,0
G16R,563,239,-43,-53,-36,-46,-92,-93,-86,-91,-93,0
G16R,563,239,-44,-51,-36,-46,-94,-92,-89,-90,-95,0
G16R,563,239,-44,-51,-36,-46,-92,-91,-93,-90,0,0
G16R,563,239,-44,-51,-35,-46,-94,0,-88,-91,-94,0
G16R,563,239,-44,-52,-36,-46,-93,-93,-90,-89,-94,0
G16R,563,239,-43,-52,-36,-47,-91,-92,-90,-90,-94,0
G16R,563,239,-44,-52,-35,-46,-93,-95,0,-91,-94,0
G16R,563,239,-44,-51,-36,-46,-92,-93,-89,-90,-94,0
G16R,563,239,-44,-51,-36,-46,-92,-90,-93,-91,-95,0
G16R,563,239,-44,-50,-36,-46,-92,-92,-91,-93,-95,0
G16R,563,239,-44,-51,-35,-46,-93,-93,-89,-91,-94,0
G16R,563,239,-44,-51,-35,-46,-92,0,-89,-93,-96,0
G16R,563,239,-44,-50,-36,-47,-93,-91,-89,-92,-92,0
G16R,563,239,-44,-51,-36,-46,-92,-94,-88,-91,-94,0
G16R,563,239,-44,-51,-36,-46,-90,-91,-90,-90,-94,0
G16R,563,239,-44,-52,-36,-46,-94,-94,-92,-89,-93,0
G16R,563,239,-44,-52,-35,-46,-92,-91,-90,-91,-93,0
G16R,563,239,-43,-51,-36,-46,0,-94,-91,-91,-93,0
G16R,563,239,-44,-50,-36,-46,-91,-91,-88,-90,-94,0
G16R,563,239,-43,-51,-36,-46,-92,-94,-90,-88,-93,0
G16R,563,239,-43,-51,-36,-46,-92,0,-90,-93,-95,0
G16R,563,239,-44,-51,-36,-46,-93,-91,-91,-92,-93,0
G16R,563,239,-43,-50,-35,-46,-94,-91,-88,-90,-95,0
G16R,563,239,-43,-49,-36,-46,-93,-91,-89,-88,-93,0
G16R,563,239,-44,-50,-36,-46,-93,0,-91,-90,-94,0
G16R,563,239,-44,-50,-36,-46,-93,-91,-90,-92,-94,0
G16R,563,239,-43,-51,-36,-46,-92,-94,-89,-90,-95,0
G16R,563,239,-43,-52,-36,-46,-91,-92,-90,-90,-95,0
G16R,563,239,-44,-52,-36,-46,-92,0,-89,-93,-94,0
G16R,563,239,-44,-51,-35,-46,-93,-92,-90,-93,-94,0
G16R,563,239,-43,-50,-36,-46,-93,-93,-88,-93,-94,0
G16R,563,239,-44,-49,-36,-46,-91,0,-88,-92,-93,0
G16R,563,239,-44,-50,-36,-46,-91,-93,-89,-91,-94,0
G16R,563,239,-42,-51,-36,-48,-94,-90,-89,-92,-95,0
G16R,563,239,-48,-51,-35,-46,-93,-93,-87,-91,-94,0
G16R,563,239,-44,-50,-36,-46,-93,-92,-88,-93,-95,0
G16R,563,239,-44,-50,-36,-46,-93,-94,-88,-90,-95,0
G16R,563,239,-44,-50,-35,-46,-92,0,-89,-89,-94,0
G16R,563,239,-43,-49,-36,-46,-91,-92,-88,-91,-95,0
G16R,563,239,-44,-50,-36,-46,-92,-92,-94,-93,-93,0
G16R,563,239,-43,-50,-36,-46,-94,-92,-89,-93,-94,0
G16R,563,239,-43,-50,-36,-46,-92,-96,-89,-89,-93,0
G16R,563,239,-44,-51,-36,-46,-91,-96,-91,-91,-96,0
G16R,563,239,-43,-51,-36,-46,-93,-93,-88,-87,-94,0
G16R,563,239,-44,-52,-35,-46,-92,-91,-90,-89,-92,0
G16R,563,239,-44,-50,-36,-46,-90,-95,-88,-91,-92,0
G16R,563,239,-44,-50,-36,-46,-92,0,-86,-93,0,0
G16R,563,239,-43,-51,-36,-46,-93,-93,-88,-92,-93,0
G16R,563,239,-43,-51,-36,-46,0,-93,-88,-90,-93,0
G16R,563,239,-44,-50,-36,-46,-90,-94,-89,-92,-94,0
G16R,563,239,-44,-50,-36,-46,-91,-92,-92,-91,-95,0
G16R,563,239,-44,-50,-36,-46,-92,-93,-88,-91,-93,0
G16R,563,239,-44,-50,-36,-46,-95,-91,-88,-92,-92,0
G16R,563,239,-43,-51,-35,-46,-93,-91,-89,-94,-93,0
G16R,563,239,-43,-50,-36,-47,-91,-96,-89,-92,-93,0
G16R,563,239,-44,-50,-36,-46,-91,0,-90,-89,-93,0
G16R,563,239,-43,-50,-36,-46,-90,-94,-90,-87,-95,0
G16R,563,239,-44,-50,-36,-46,-93,-90,-88,0,-95,0
G16R,563,239,-44,-50,-36,-46,0,0,-88,-91,-95,0
G16R,563,239,-44,-50,-36,-46,-91,-90,-88,-92,-96,0
G16R,563,239,-43,-50,-36,-46,-94,-93,-88,-94,-94,0
G16R,563,239,-43,-50,-36,-45,-93,-93,-92,-92,-94,0
G16R,563,239,-44,-51,-36,-46,-95,-93,-90,-91,-93,0
G16R,563,239,-44,-51,-36,-46,-95,-95,-87,-90,-93,0
G16R,563,239,-43,-51,-36,-46,-95,0,-89,-91,-95,0
G16R,563,239,-43,-50,-36,-46,-92,0,-88,-90,-95,0
