location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
A21R,704,430,-54,-73,-40,-53,-91,-83,-81,-94,-93,-94
A21R,704,430,-53,-72,-40,-51,-92,-85,-80,-94,0,-96
A21R,704,430,-52,-60,-40,-51,-93,-87,0,-93,0,-96
A21R,704,430,-53,-60,-40,-51,-93,-87,-81,-93,0,-94
A21R,704,430,-52,-60,-40,-50,-93,-88,-81,-92,0,-94
A21R,704,430,-53,-60,-40,-53,-94,-86,-81,-95,0,-94
A21R,704,430,-52,-61,-40,-51,-92,-86,-80,-94,0,-95
A21R,704,430,-53,-61,-40,-51,-92,-83,-80,-94,0,-93
A21R,704,430,-52,-60,-40,-51,-93,-88,-80,-93,0,-93
A21R,704,430,-53,-60,-41,-51,0,0,0,0,0,0
A21R,704,430,-53,-59,-40,-51,-92,0,-85,-91,0,-95
A21R,704,430,-54,-60,-40,-51,-92,-87,-82,-92,0,0
A21R,704,430,-54,-60,-40,-51,-92,-87,-80,-93,0,-92
A21R,704,430,-54,-60,-40,-51,-95,-83,-84,-95,0,-95
A21R,704,430,-53,-60,-40,-53,-92,-83,-84,-95,0,-95
A21R,704,430,-53,-59,-40,-53,-92,-88,-80,-93,0,-94
A21R,704,430,-54,-59,-40,-51,-91,-87,-84,-92,0,-94
A21R,704,430,-53,-61,-40,-51,-92,-87,-84,-90,0,-94
A21R,704,430,-54,-60,-40,-51,-92,-88,-84,-94,0,-93
A21R,704,430,-54,-60,-40,-51,-92,-89,-84,-95,0,-93
A21R,704,430,-54,-61,-41,-51,-90,-88,-80,-92,0,0
A21R,704,430,-54,-60,-40,-51,-92,-87,-85,-91,0,-94
A21R,704,430,-54,-61,-40,-51,-94,-87,-83,-93,0,-94
A21R,704,430,-54,-59,-40,-51,-93,-83,-79,-94,0,-94
A21R,704,430,-54,-60,-40,-51,-92,-87,-83,-96,0,-94
A21R,704,430,-54,-60,-40,-51,-93,-87,-83,-93,0,-94
A21R,704,430,-54,-61,-40,-51,-91,-87,-85,-93,0,-95
A21R,704,430,-54,-60,-40,-51,-92,-87,-81,-94,0,-95
A21R,704,430,-53,-60,-40,-51,-92,-87,-80,-95,0,-95
A21R,704,430,-53,-61,-40,-51,-91,-88,-83,-96,0,-94
A21R,704,430,-54,-60,-40,-51,-93,-88,-80,-95,0,-95
A21R,704,430,-54,-59,-40,-51,-92,-87,-81,-92,0,-93
A21R,704,430,-53,-61,-40,-51,-94,-88,-80,0,0,-96
A21R,704,430,-54,-61,-41,-51,0,-86,-80,-93,0,-92
A21R,704,430,-54,-60,-40,-51,0,-87,-80,-95,0,0
A21R,704,430,-54,-60,-40,-51,-93,-87,-84,-92,0,-93
A21R,704,430,-54,-60,-40,-52,-93,-86,-84,-92,0,-94
A21R,704,430,-54,-61,-41,-52,-92,-88,-81,-94,0,-93
A21R,704,430,-54,-60,-41,-52,-90,-88,-84,-92,0,-93
A21R,704,430,-54,-60,-41,-51,-92,-87,-81,-93,0,-92
A21R,704,430,-54,-60,-41,-53,-91,-86,-83,-96,0,-93
A21R,704,430,-54,-59,-40,-51,-93,-88,-84,-93,0,-92
A21R,704,430,-54,-60,-40,-52,-92,-87,-84,-93,0,-93
A21R,704,430,-54,-60,-40,-52,-93,-88,-81,-94,0,-94
A21R,704,430,-54,-60,-40,-52,-92,-89,-84,-92,0,-93
A21R,704,430,-54,-60,-40,-52,0,0,-84,0,0,-93
A21R,704,430,-54,-61,-40,-53,0,0,0,0,0,0
A21R,704,430,-53,-60,-40,-52,-92,-86,-84,-95,0,-94
