location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
B19,643,272,-60,-51,-44,-49,-94,-86,-92,-94,0,-95
B19,643,272,-59,-50,-43,-48,0,-91,-92,-90,0,-96
B19,643,272,-58,-50,-44,-49,0,-91,-91,-91,0,0
B19,643,272,-57,-50,-44,-49,0,-90,-90,-92,0,-95
B19,643,272,-60,-52,-43,-49,0,-90,-90,-93,0,0
B19,643,272,-63,-52,-43,-49,0,-90,-91,-93,0,-96
B19,643,272,-67,-49,-43,-49,-91,-90,-93,-95,0,-94
B19,643,272,-56,-51,-43,-49,0,-89,-91,-92,0,-94
B19,643,272,-57,-52,-44,-50,0,-89,-89,-93,0,-92
B19,643,272,-56,-52,-45,-50,0,-90,-92,-93,0,0
B19,643,272,-56,-51,-43,-50,0,-90,-91,-94,0,-95
B19,643,272,-56,-51,-43,-49,0,-90,-91,0,0,0
B19,643,272,-59,-51,-42,-49,0,-89,-88,-92,0,0
B19,643,272,-58,-50,-43,-49,0,-89,-92,-92,0,0
B19,643,272,-58,-51,-43,-49,0,-88,-90,-92,0,0
B19,643,272,-58,-51,-43,-49,0,-90,-92,-92,0,0
B19,643,272,-59,-51,-43,-49,0,-91,-88,-94,0,0
B19,643,272,-58,-51,-43,-49,0,-90,-88,-93,0,-95
B19,643,272,-59,-51,-43,-49,0,-89,-88,-93,0,0
B19,643,272,-58,-51,-43,-49,-93,-89,-90,-91,0,0
B19,643,272,-60,-51,-43,-49,0,-90,-94,-92,0,0
B19,643,272,-58,-51,-43,-51,0,-90,-88,-93,0,0
B19,643,272,-60,-51,-43,-49,0,-92,-91,-92,0,-94
B19,643,272,-61,-51,-43,-49,0,-86,-94,-93,0,-93
B19,643,272,-59,-51,-43,-49,0,-91,0,-93,0,0
B19,643,272,-59,-51,-44,-51,0,-91,-88,-94,0,-94
B19,643,272,-59,-51,-42,-48,0,-85,0,-93,0,0
B19,643,272,-58,-52,-42,-49,0,0,-93,-95,0,0
B19,643,272,-58,-51,-42,-49,0,-91,-92,-93,0,0
B19,643,272,-58,-51,-42,-49,0,-88,-92,-92,0,0
B19,643,272,-58,-51,-42,-49,0,-89,-91,-93,0,0
B19,643,272,-58,-51,-43,-48,0,-92,-87,-93,0,0
B19,643,272,-58,-51,-43,-49,-94,-90,-91,-94,0,0
B19,643,272,-58,-51,-43,-49,0,-91,-88,-91,0,0
B19,643,272,-58,-52,-43,-49,0,0,-93,-92,0,0
B19,643,272,-58,-51,-43,-51,0,-91,-90,-94,0,0
B19,643,272,-58,-51,-43,-49,0,-90,-94,-94,0,0
B19,643,272,-58,-51,-43,-49,0,-91,-91,-93,0,0
B19,643,272,-58,-51,-42,-49,0,-88,-90,-92,0,0
B19,643,272,-58,-51,-43,-51,0,-91,-93,-94,0,0
B19,643,272,-58,-52,-43,-49,0,-90,-92,-92,0,-94
B19,643,272,-58,-52,-44,-49,0,-88,-92,-95,0,-95
B19,643,272,-58,-51,-43,-51,0,-89,-85,-93,0,0
B19,643,272,-58,-51,-44,-51,-94,-90,-93,-93,0,-92
B19,643,272,-60,-51,-43,-49,0,0,-93,-92,0,0
B19,643,272,-59,-51,-44,-49,0,-85,-93,-94,0,0
B19,643,272,-58,-51,-43,-49,0,-86,-88,-93,0,-95
B19,643,272,-58,-51,-43,-51,-95,-90,-92,-92,0,-93
B19,643,272,-58,-52,-44,-49,0,-91,-89,-93,0,-96
B19,643,272,-58,-52,-44,-49,0,-91,-90,-91,0,0
B19,643,272,-58,-52,-44,-49,0,-90,-88,-92,0,-95
B19,643,272,-58,-52,-44,-49,-94,-91,-89,-93,0,-95
B19,643,272,-58,-51,-44,-49,0,-89,-94,-91,0,0
B19,643,272,-59,-52,-43,-50,0,-87,-96,-94,0,0
B19,643,272,-61,-52,-43,-51,-91,-90,-89,-93,0,-93
B19,643,272,-59,-52,-44,-49,0,-88,-90,-92,0,0
B19,643,272,-58,-52,-43,-49,0,-90,-93,-93,0,0
B19,643,272,-58,-52,-43,-51,0,-92,-92,-93,0,-95
B19,643,272,-58,-52,-43,-49,0,-89,-89,-93,0,0
B19,643,272,-58,-51,-44,-50,0,-89,-85,-94,0,0
B19,643,272,-59,-51,-43,-49,0,-91,-88,-91,0,0
B19,643,272,-59,-52,-43,-49,0,-90,-91,-93,0,0
B19,643,272,-60,-52,-43,-49,0,-91,-89,-96,0,0
B19,643,272,-58,-52,-43,-50,0,-90,-92,-93,0,0
B19,643,272,-58,-51,-44,-49,0,-87,-89,-95,0,0
B19,643,272,-59,-51,-44,-49,0,-89,-94,-93,0,0
B19,643,272,-59,-53,-43,-49,0,-90,-92,-93,0,0
B19,643,272,-58,-51,-43,-49,-96,-82,-94,-92,0,0
B19,643,272,-59,-51,-43,-49,0,-90,-90,-92,0,0
B19,643,272,-59,-52,-43,-49,0,0,-89,0,0,0
B19,643,272,-59,-52,-43,-49,0,-91,-90,-92,0,0
B19,643,272,-60,-52,-44,-49,0,-90,-90,-93,0,0
B19,643,272,-57,-52,-44,-52,0,-86,-89,-93,0,0
B19,643,272,-57,-53,-44,-51,0,-90,-94,-92,0,0
B19,643,272,-57,-53,-44,-50,0,-86,-90,-95,0,0
B19,643,272,-55,-53,-45,-50,0,-89,-90,-92,0,0
B19,643,272,-58,-52,-44,-49,0,-90,-90,-92,0,-94
B19,643,272,-59,-51,-44,-49,0,-85,-92,-93,0,0
B19,643,272,-59,-52,-44,-48,0,-90,-91,-91,0,-95
B19,643,272,-59,-52,-44,-49,0,-90,-93,-91,0,0
B19,643,272,-59,-52,-43,-49,-92,-90,-92,-92,0,0
B19,643,272,-59,-52,-43,-49,0,-90,-90,-94,0,0
B19,643,272,-58,-52,-44,-49,-93,-90,0,-94,0,0
B19,643,272,-59,-52,-44,-49,-94,-89,-94,-95,0,0
B19,643,272,-58,-52,-44,-49,0,-91,-91,-94,0,0
B19,643,272,-59,-52,-43,-49,0,-88,-88,-92,0,0
B19,643,272,-59,-52,-43,-49,0,-90,-91,-92,0,0
B19,643,272,-58,-52,-43,-49,-95,-91,-92,-95,0,0
B19,643,272,-58,-53,-44,-49,0,-92,-87,-93,0,0
B19,643,272,-70,-51,-43,-49,0,-96,-88,-93,0,0
B19,643,272,-59,-51,-43,-49,0,-91,-92,-95,0,0
B19,643,272,-60,-52,-42,-49,0,-93,-92,-91,0,0
B19,643,272,-61,-52,-43,-49,-94,-94,-92,-94,0,0
B19,643,272,-62,-51,-43,-49,-94,-91,0,-91,0,-93
B19,643,272,-66,-51,-43,-49,0,-92,-93,-92,0,0
B19,643,272,-63,-51,-43,-49,-93,-88,-90,-93,0,0
B19,643,272,-59,-51,-42,-49,0,-92,-89,-96,0,0
B19,643,272,-61,-51,-44,-49,0,-93,-94,-93,0,0
B19,643,272,-60,-51,-44,-50,-94,-88,-95,-92,0,0
B19,643,272,-70,-54,-41,-50,0,-93,-94,-94,0,0
B19,643,272,-57,-53,-44,-49,-89,-92,-91,-92,0,0
B19,643,272,-59,-51,-43,-51,-94,-92,-90,-94,0,0
B19,643,272,-62,-52,-43,-51,0,-93,-91,-95,0,0
B19,643,272,-60,-51,-42,-50,0,-92,-91,-94,0,0
B19,643,272,-67,-51,-42,-50,-93,-92,-94,-97,0,0
B19,643,272,-66,-51,-43,-49,0,-92,-89,-94,0,0
B19,643,272,-66,-51,-43,-50,0,-92,-94,-91,0,0
B19,643,272,-59,-51,-43,-50,0,-93,-94,-92,0,0
B19,643,272,-59,-51,-43,-50,-94,-92,-92,-93,0,0
B19,643,272,-54,-52,-42,-50,-96,-91,-91,-94,0,-97
B19,643,272,-63,-52,-46,-50,-94,-90,-92,-94,0,0
B19,643,272,-57,-50,-42,-50,-94,-88,-93,-93,0,-93
B19,643,272,-59,-51,-45,-52,0,-93,-92,-94,0,0
B19,643,272,-58,-51,-44,-49,0,-93,-89,-93,0,0
B19,643,272,-67,-50,-45,-50,0,-92,-91,-91,0,0
B19,643,272,-74,-50,-43,-50,0,-93,-94,-94,0,0
B19,643,272,-73,-51,-44,-50,0,-92,-92,-94,0,0
B19,643,272,-56,-50,-41,-52,0,-88,-89,-93,0,0
B19,643,272,-56,-51,-45,-50,0,-93,-89,-94,0,-94
B19,643,272,-54,-51,-41,-49,0,-90,-94,-93,0,0
B19,643,272,-55,-50,-44,-49,0,-93,-92,-96,0,0
B19,643,272,-56,-50,-44,-49,-96,-94,-90,-93,0,-94
B19,643,272,-57,-50,-43,-49,0,-94,-93,-91,0,0
B19,643,272,-62,-51,-43,-49,0,-91,-92,-92,0,-93
B19,643,272,-59,-52,-43,-49,0,-91,-94,-93,0,0
B19,643,272,-55,-52,-43,-49,0,0,-88,-93,0,0
B19,643,272,-66,-53,-44,-49,0,-92,-91,-95,0,0
B19,643,272,-66,-51,-42,-48,0,-88,-92,-95,0,0
B19,643,272,-65,-50,-44,-50,-96,-92,-92,-95,0,-94
B19,643,272,-52,-50,-43,-51,0,-93,-91,-92,0,-97
B19,643,272,-55,-50,-43,-49,0,-91,-92,-93,0,0
B19,643,272,-56,-51,-44,-50,0,-87,-93,-92,0,0
B19,643,272,-54,-51,-43,-49,0,-91,-92,-93,0,0
B19,643,272,-60,-52,-43,-50,0,-92,-90,-93,0,0
B19,643,272,-61,-49,-43,-49,0,-92,-93,-94,0,-95
B19,643,272,-61,-51,-44,-49,0,-89,-90,-94,0,0
B19,643,272,-61,-51,-44,-48,0,-92,-92,-93,0,0
B19,643,272,-64,-51,-44,-51,0,-94,-89,-93,0,0
B19,643,272,-62,-51,-44,-48,0,-93,-93,-94,0,0
B19,643,272,-61,-51,-43,-49,0,-92,-91,-94,0,0
B19,643,272,-60,-51,-44,-49,0,-88,-91,-93,0,0
B19,643,272,-63,-51,-43,-50,0,-93,-85,-95,0,0
B19,643,272,-64,-51,-43,-49,0,-92,-93,-92,0,0
B19,643,272,-63,-51,-43,-49,0,-88,-94,-92,0,0
B19,643,272,-60,-51,-43,-51,0,-91,-91,-93,0,-92
B19,643,272,-60,-51,-44,-49,0,-90,-92,-93,0,0
B19,643,272,-60,-51,-44,-49,0,-91,-87,-92,0,0
B19,643,272,-60,-52,-43,-49,0,-92,-91,-94,0,0
B19,643,272,-59,-51,-44,-49,0,-92,-91,-94,0,0
B19,643,272,-63,-49,-44,-49,0,-92,-88,-93,0,-93
B19,643,272,-59,-51,-44,-49,0,0,-88,0,0,0
B19,643,272,-54,-52,-42,-50,0,-91,-89,-92,0,0
B19,643,272,-56,-52,-43,-49,0,-93,-92,0,0,0
B19,643,272,-58,-53,-43,-49,0,0,0,0,0,-96
B19,643,272,-57,-52,-44,-51,0,-92,-92,-92,0,0
B19,643,272,-56,-53,-43,-50,0,-93,-92,-93,0,0
B19,643,272,-56,-53,-44,-49,0,-92,-91,0,0,0
B19,643,272,-56,-52,-44,-50,0,-92,-89,0,0,0
B19,643,272,-56,-52,-44,-49,0,-93,-91,-91,0,-93
B19,643,272,-56,-52,-43,-49,0,-92,-92,0,0,0
B19,643,272,-56,-53,-43,-50,0,-92,-94,-94,0,0
B19,643,272,-58,-54,-43,-50,0,0,-91,-95,0,0
B19,643,272,-54,-54,-42,-51,0,-91,-88,-94,0,0
B19,643,272,-56,-53,-41,-50,0,-92,-90,-93,0,0
B19,643,272,-56,-52,-44,-50,0,-92,-88,-92,0,0
B19,643,272,-55,-51,-44,-50,-93,-92,-93,-92,0,0
B19,643,272,-55,-52,-44,-50,0,-92,-93,-94,0,0
B19,643,272,-56,-51,-44,-50,0,-92,-93,-93,0,0
B19,643,272,-56,-51,-44,-50,0,-89,-88,-95,0,0
B19,643,272,-56,-51,-44,-50,0,-92,-88,-94,0,0
B19,643,272,-55,-51,-44,-50,0,-92,-88,-94,0,0
B19,643,272,-56,-51,-44,-52,0,-91,-92,-94,0,-95
B19,643,272,-57,-51,-44,-50,0,-93,-90,-93,0,0
B19,643,272,-57,-52,-43,-50,-93,-93,-88,-92,0,0
B19,643,272,-55,-51,-43,-50,0,-92,-93,-93,0,0
