location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
C24,784,303,-49,-64,-57,-60,-94,0,-84,0,0,0
C24,784,303,-42,-65,-53,-56,-93,0,-88,0,0,0
C24,784,303,-42,-66,-51,-55,-95,0,-89,0,-95,0
C24,784,303,-42,-66,-52,-55,-92,0,-89,0,-97,0
C24,784,303,-42,-67,-52,-55,-93,0,-87,0,-94,0
C24,784,303,-42,-66,-50,-55,-95,0,-89,0,0,0
C24,784,303,-42,-67,-53,-55,-93,0,0,0,0,0
C24,784,303,-42,-67,-53,-55,0,0,-88,-93,0,0
C24,784,303,-42,-66,-53,-55,0,0,-90,-93,0,0
C24,784,303,-42,-66,-53,-55,-93,0,-87,-95,0,0
C24,784,303,-42,-67,-53,-55,-93,0,-88,-94,0,0
C24,784,303,-42,-67,-53,-55,0,0,-89,-94,0,0
C24,784,303,-42,-66,-53,-55,-92,0,-87,-94,0,0
C24,784,303,-42,-66,-53,-55,0,0,-87,-92,-94,0
C24,784,303,-42,-65,-53,-55,0,0,-87,-93,0,0
C24,784,303,-42,-66,-51,-55,-92,0,-89,-96,-95,0
C24,784,303,-42,-66,-51,-55,-95,0,-87,-94,-95,0
C24,784,303,-42,-66,-53,-55,-92,0,-86,0,0,0
C24,784,303,-42,-66,-53,-55,0,0,-91,-94,0,0
C24,784,303,-42,-66,-51,-55,-93,0,-89,0,0,0
C24,784,303,-42,-66,-51,-54,-94,0,-89,-93,0,0
C24,784,303,-42,-66,-51,-55,-94,0,-89,-94,0,0
C24,784,303,-41,-66,-51,-56,-92,0,-88,-93,0,0
C24,784,303,-42,-66,-51,-55,0,0,-90,-93,0,0
C24,784,303,-42,-66,-51,-55,-95,0,-88,-93,0,0
C24,784,303,-42,-67,-51,-55,0,0,-88,-94,0,0
C24,784,303,-42,-66,-51,-56,-94,0,-89,0,-94,0
C24,784,303,-42,-65,-50,-55,0,0,-89,0,0,0
C24,784,303,-42,-68,-51,-55,0,0,-89,0,0,0
C24,784,303,-42,-66,-50,-55,-94,0,-88,-95,0,0
C24,784,303,-42,-66,-50,-55,-96,0,-89,-93,0,0
C24,784,303,-42,-66,-50,-56,-94,0,-89,-93,0,0
C24,784,303,-42,-66,-51,-55,-95,0,-90,0,0,0
C24,784,303,-42,-62,-51,-56,-94,0,-90,0,0,0
C24,784,303,-42,-62,-51,-55,-98,0,-89,-94,-96,0
C24,784,303,-42,-63,-52,-55,0,0,-90,-94,0,0
C24,784,303,-42,-66,-51,-54,0,0,-90,-93,0,0
C24,784,303,-42,-65,-51,-55,-95,0,-88,0,-95,0
C24,784,303,-42,-65,-51,-55,-93,0,-90,0,0,0
C24,784,303,-42,-66,-51,-55,-91,0,-88,0,0,0
C24,784,303,-42,-67,-50,-55,0,0,-88,-94,0,0
C24,784,303,-42,-67,-51,-55,0,0,-90,-92,-95,0
C24,784,303,-42,-66,-52,-55,0,0,-88,-93,0,0
C24,784,303,-42,-66,-51,-56,0,0,-89,-95,0,0
C24,784,303,-42,-66,-51,-55,-94,0,-88,-94,0,0
C24,784,303,-42,-63,-53,-55,-94,0,-89,-93,0,0
C24,784,303,-42,-66,-53,-55,-95,0,-89,-92,0,0
C24,784,303,-42,-66,-53,-56,0,0,-87,-93,0,0
C24,784,303,-43,-66,-50,-55,-93,0,-88,-93,0,0
C24,784,303,-42,-65,-50,-55,-95,0,-88,-93,0,0
C24,784,303,-42,-65,-51,-55,-95,0,-90,0,0,0
