location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
C2,161,370,-36,-68,-58,-72,-94,0,0,-93,-90,-94
C2,161,370,-37,-69,-59,-72,0,0,0,-89,-91,-94
C2,161,370,-36,-67,-58,-73,0,0,0,-89,-91,-93
C2,161,370,-36,-68,-58,-74,0,0,0,-91,-90,-93
C2,161,370,-36,-68,-59,-73,0,0,0,-88,-90,-92
C2,161,370,-36,-67,-58,-73,0,0,0,-91,-90,-93
C2,161,370,-36,-67,-60,-73,0,0,0,-89,-92,-94
C2,161,370,-36,-68,-60,-74,0,0,0,-89,0,0
C2,161,370,-36,-67,-58,-73,0,0,0,-89,-90,-92
C2,161,370,-36,-67,-58,-74,0,0,0,-89,-91,-94
C2,161,370,-36,-68,-58,-74,0,0,0,-88,-92,-93
C2,161,370,-36,-67,-58,-74,0,0,0,-91,-92,-94
C2,161,370,-36,-68,-59,-75,0,0,0,-88,-91,-92
C2,161,370,-36,-68,-58,-75,0,0,0,-90,-92,-92
C2,161,370,-36,-67,-59,-75,0,0,0,-90,-91,-94
C2,161,370,-36,-67,-60,-74,0,0,0,-87,-90,-94
C2,161,370,-36,-68,-58,-73,0,0,0,-88,-92,-93
C2,161,370,-36,-67,-58,-74,0,0,0,-92,-90,-92
C2,161,370,-36,-68,-59,-75,0,0,0,-90,-91,-92
C2,161,370,-36,-66,-59,-72,0,0,0,-89,-91,-95
C2,161,370,-37,-67,-58,-74,0,0,0,-90,-91,-92
C2,161,370,-37,-66,-58,-75,0,0,0,-90,-91,-95
C2,161,370,-36,-67,-59,-72,0,0,0,-91,-90,-93
C2,161,370,-36,-66,-60,-72,0,0,0,-89,-91,-94
C2,161,370,-36,-66,-60,-74,0,0,0,-91,-91,-93
C2,161,370,-36,-67,-58,-73,0,0,0,-92,-91,-93
C2,161,370,-36,-67,-58,-73,0,0,0,-90,-91,-94
C2,161,370,-36,-67,-58,-73,0,0,0,-91,-91,-93
C2,161,370,-36,-67,-58,-73,0,0,0,-90,-91,-94
C2,161,370,-36,-68,-58,-73,0,0,0,-90,-91,-92
C2,161,370,-36,-68,-60,-73,0,0,0,-90,-91,-93
C2,161,370,-37,-68,-58,-72,0,0,0,-89,-91,-93
C2,161,370,-36,-68,-60,-74,0,0,0,-90,-91,-94
C2,161,370,-37,-67,-58,-76,0,0,0,-90,-91,-93
C2,161,370,-36,-68,-58,-75,0,0,0,-90,-92,-91
C2,161,370,-36,-67,-59,-77,0,0,0,0,-91,-93
C2,161,370,-36,-67,-59,-76,0,0,0,-91,-91,-93
C2,161,370,-36,-67,-59,-76,0,0,0,-92,-91,-93
C2,161,370,-36,-67,-59,-74,0,0,0,-89,-91,-93
C2,161,370,-36,-67,-58,-75,-96,0,0,-90,-91,-95
C2,161,370,-36,-67,-58,-74,0,0,0,-91,-91,-93
C2,161,370,-36,-67,-59,-73,0,0,0,-90,-91,-91
C2,161,370,-36,-67,-59,-73,0,0,0,-90,-91,-94
C2,161,370,-36,-67,-59,-72,0,0,0,-89,-91,-96
C2,161,370,-36,-67,-58,-74,0,0,0,-89,-91,-94
C2,161,370,-36,-68,-58,-74,0,0,0,0,-90,-94
C2,161,370,-36,-67,-58,-73,0,0,0,-88,-91,-94
C2,161,370,-36,-68,-58,-74,0,0,0,-90,-93,-94
