location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
E1,135,303,-34,-56,-64,-81,0,0,0,-91,-93,-85
E1,135,303,-34,-55,-59,-78,0,0,0,-90,0,0
E1,135,303,-34,-55,-58,-77,0,0,0,-89,-81,-92
E1,135,303,-34,-57,-58,-82,-95,0,0,-92,-80,-92
E1,135,303,-34,-56,-57,-80,-93,0,0,-92,-79,-91
E1,135,303,-34,-56,-57,-80,-94,0,-98,-94,-79,-91
E1,135,303,-34,-55,-57,-80,0,0,0,-92,-81,-91
E1,135,303,-34,-56,-58,-86,0,0,0,0,-80,-90
E1,135,303,-34,-55,-57,-86,-95,0,-95,-94,-79,-92
E1,135,303,-35,-55,-58,-82,-94,0,-95,-92,-78,-93
E1,135,303,-35,-56,-58,-81,-94,0,0,-92,0,-94
E1,135,303,-34,-55,-57,-80,0,0,-93,-92,-79,-94
E1,135,303,-34,-55,-58,-86,-93,0,-96,-93,-80,-89
E1,135,303,-34,-56,-58,-88,-95,0,-92,-93,-81,-88
E1,135,303,-34,-55,-58,-86,-92,0,-95,-92,-81,-91
E1,135,303,-34,-55,-58,-88,-94,0,-96,-92,-80,-90
E1,135,303,-34,-56,-57,-92,-94,0,-95,-92,-80,-92
E1,135,303,-34,-55,-58,-82,0,0,0,0,0,0
E1,135,303,-34,-56,-58,-80,-94,0,0,-92,-81,-91
E1,135,303,-34,-55,-58,-80,0,0,0,-93,-82,-93
E1,135,303,-34,-56,-57,-81,-93,0,0,-93,-79,-92
E1,135,303,-34,-55,-58,-88,-94,0,0,-93,-79,-91
E1,135,303,-34,-57,-57,-85,0,0,-96,-91,-79,-89
E1,135,303,-34,-55,-58,-86,-93,0,-93,-91,-81,-90
E1,135,303,-34,-57,-57,-87,0,0,-98,-93,-81,-89
E1,135,303,-34,-55,-57,-82,-95,0,-94,-93,-80,-89
E1,135,303,-34,-55,-58,-82,-94,0,-92,-92,-79,-92
E1,135,303,-34,-55,-57,-85,-95,0,-95,-94,0,-90
E1,135,303,-34,-55,-57,-80,0,0,0,0,-81,0
E1,135,303,-34,-57,-60,-75,0,0,-95,-90,-80,-90
E1,135,303,-34,-55,-59,-77,-93,0,-96,-91,0,-89
E1,135,303,-34,-55,-57,-102,-94,0,-95,-91,-79,-90
E1,135,303,-37,-55,-59,-83,-93,0,0,-92,-78,-93
E1,135,303,-34,-56,-58,-71,-94,0,-94,-93,-79,-91
E1,135,303,-34,-55,-58,-79,-94,0,0,0,-79,0
E1,135,303,-34,-55,-57,-80,-93,0,-94,-92,-80,-92
E1,135,303,-34,-55,-58,-83,0,0,0,-91,-81,-90
