location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
A21,701,430,-54,-52,-43,-47,-91,-83,-86,0,0,0
A21,701,430,-53,-54,-42,-47,-91,-87,-86,0,0,0
A21,701,430,-52,-53,-42,-47,-90,-82,-85,0,0,0
A21,701,430,-53,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-41,-48,-90,-82,-85,0,0,0
A21,701,430,-52,-53,-40,-47,-91,-87,-85,-93,0,0
A21,701,430,-53,-53,-41,-47,0,0,0,0,0,0
A21,701,430,-53,-53,-42,-47,-92,-87,-85,-94,0,0
A21,701,430,-53,-53,-41,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-42,-47,-90,-85,-84,0,0,0
A21,701,430,-52,-55,-42,-47,-90,-86,-83,0,0,0
A21,701,430,-52,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-42,-47,-91,-86,-85,0,0,0
A21,701,430,-54,-54,-42,-47,-91,-84,-85,0,0,0
A21,701,430,-54,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-53,-55,-41,-47,-90,-86,-85,0,0,0
A21,701,430,-54,-55,-42,-48,-91,-87,-86,0,0,0
A21,701,430,-54,-53,-41,-47,0,0,0,0,0,0
A21,701,430,-55,-54,-42,-48,-90,-87,-85,0,0,0
A21,701,430,-55,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-42,-47,-88,-86,-83,0,0,0
A21,701,430,-54,-53,-42,-47,-90,-85,-85,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-42,-47,-91,-86,-85,0,0,0
A21,701,430,-55,-53,-42,-47,-92,-87,-85,0,0,0
A21,701,430,-55,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-55,-53,-42,-47,-89,-83,-85,0,0,0
A21,701,430,-54,-54,-42,-47,-89,-82,-87,0,0,0
A21,701,430,-54,-55,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-42,-47,-90,-82,-86,0,0,0
A21,701,430,-54,-54,-42,-47,-91,-82,-85,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-42,-48,-90,-86,-86,0,0,0
A21,701,430,-54,-54,-42,-47,-92,-86,-85,0,0,0
A21,701,430,-55,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-53,-53,-42,-47,-91,-87,-85,0,0,0
A21,701,430,-54,-53,-42,-47,-90,-88,-83,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-55,-54,-42,-47,-89,-85,-86,0,0,0
A21,701,430,-54,-53,-42,-47,-91,-87,-85,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-55,-54,-42,-47,-90,-81,-86,0,0,0
A21,701,430,-55,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-42,-47,-89,-86,-85,-94,0,0
A21,701,430,-55,-53,-42,-47,-89,-86,-87,-93,0,0
A21,701,430,-54,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-55,-54,-42,-47,-90,-86,-86,-93,0,0
A21,701,430,-54,-53,-42,-47,-91,-87,-85,0,0,0
A21,701,430,-54,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-55,-54,-42,-48,-91,-85,-85,0,0,0
A21,701,430,-55,-54,-42,-47,-89,-85,-82,0,0,0
A21,701,430,-55,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-42,-47,-89,-86,-85,0,0,0
A21,701,430,-54,-53,-42,-47,-91,-82,-87,0,0,0
A21,701,430,-54,-53,-41,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-41,-47,-90,-86,-85,0,0,0
A21,701,430,-54,-54,-41,-47,-88,-85,-86,0,0,0
A21,701,430,-54,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-41,-47,-91,-82,-86,0,0,0
A21,701,430,-54,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-42,-48,-89,-86,-86,0,0,0
A21,701,430,-54,-54,-42,-47,-90,-85,-86,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-42,-47,-93,-86,-86,-93,0,0
A21,701,430,-54,-54,-42,-47,-90,-80,-86,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-42,-47,-91,-81,-86,0,0,0
A21,701,430,-54,-53,-42,-47,-90,-87,-85,-94,0,0
A21,701,430,-53,-54,-42,-46,0,0,0,0,0,0
A21,701,430,-54,-54,-42,-47,-91,-85,-85,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-42,-47,-89,-85,-85,0,0,0
A21,701,430,-54,-53,-42,-47,-90,-82,-85,0,0,0
A21,701,430,-54,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-41,-47,-91,-86,-86,-92,0,0
A21,701,430,-54,-54,-42,-47,-91,-84,-86,-95,0,0
A21,701,430,-54,-53,-41,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-41,-48,-89,-85,-84,0,0,0
A21,701,430,-54,-53,-42,-48,-89,-84,-85,-94,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-53,-53,-42,-47,-89,-89,-86,-94,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-53,-52,-42,-47,-90,-87,-86,0,0,0
A21,701,430,-52,-54,-42,-47,-91,-87,-86,0,0,0
A21,701,430,-52,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-53,-53,-42,-48,-91,-85,-86,-95,0,0
A21,701,430,-54,-53,-42,-47,-89,-88,-86,-94,0,0
A21,701,430,-53,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-53,-53,-42,-48,-90,-88,-86,-93,0,0
A21,701,430,-54,-53,-41,-48,-90,-87,-86,-92,0,0
A21,701,430,-53,-54,-41,-47,0,0,0,0,0,0
A21,701,430,-53,-53,-41,-47,-89,-88,-85,0,0,0
A21,701,430,-54,-55,-42,-48,0,0,0,0,0,0
A21,701,430,-53,-53,-42,-47,-89,-89,-86,-92,0,0
A21,701,430,-54,-54,-42,-47,-90,-88,-87,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-52,-42,-47,-91,-89,-87,0,0,0
A21,701,430,-54,-53,-41,-47,-91,-89,-83,-92,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-42,-47,-90,-90,-86,-92,0,0
A21,701,430,-54,-53,-42,-48,-89,-90,-86,-94,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-53,-42,-47,-90,-89,-86,0,0,0
A21,701,430,-55,-53,-42,-47,-89,-89,-86,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-54,-41,-48,-90,-88,-85,0,0,0
A21,701,430,-54,-53,-42,-48,-91,-89,-85,0,0,0
A21,701,430,-53,-53,-41,-47,0,0,0,0,0,0
A21,701,430,-55,-54,-41,-47,-91,-88,-86,0,0,0
A21,701,430,-54,-52,-42,-47,0,0,0,0,0,0
A21,701,430,-54,-52,-42,-47,-92,-89,-82,0,0,0
A21,701,430,-53,-52,-42,-47,-90,-88,-85,0,0,0
A21,701,430,-54,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-53,-53,-42,-46,-91,-84,-85,0,0,0
A21,701,430,-53,-53,-42,-47,-91,-88,-86,-93,0,0
A21,701,430,-53,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-53,-54,-41,-47,-90,-89,-85,0,0,0
A21,701,430,-53,-53,-42,-47,-90,-89,-85,0,0,0
A21,701,430,-53,-53,-42,-47,0,0,0,0,0,0
A21,701,430,-52,-53,-42,-47,-91,-90,-85,-93,0,0
A21,701,430,-53,-54,-42,-47,0,0,0,0,0,0
A21,701,430,-53,-53,-42,-47,-92,-85,-85,0,0,0
A21,701,430,-53,-53,-42,-47,-91,-86,-86,0,0,0
A21,701,430,-52,-53,-42,-48,0,0,0,0,0,0
