location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
A6,283,237,-45,-67,-49,-69,-94,0,-92,-83,-87,-92
A6,283,237,-44,-62,-49,-74,-91,0,-92,-83,-85,-92
A6,283,237,-44,-63,-48,-73,-92,0,-93,-83,-85,-93
A6,283,237,-44,-63,-48,-72,-92,0,-95,-89,-85,-89
A6,283,237,-44,-63,-48,-72,-93,0,0,-89,-85,-92
A6,283,237,-44,-62,-48,-72,-91,0,0,-89,-85,-93
A6,283,237,-44,-66,-48,-72,-92,0,0,-82,-80,-92
A6,283,237,-44,-62,-49,-72,-93,0,-94,-83,-85,-94
A6,283,237,-44,-65,-48,-71,-91,0,-93,-82,-85,-94
A6,283,237,-45,-66,-48,-71,-93,0,-94,-83,-86,-92
A6,283,237,-44,-65,-48,-71,-93,0,0,-83,-85,-93
A6,283,237,-45,-65,-48,-71,-92,0,0,-83,-84,-94
A6,283,237,-44,-65,-48,-71,-91,0,0,-83,-84,-93
A6,283,237,-44,-63,-48,-71,-93,0,0,-83,-86,-97
A6,283,237,-43,-63,-49,-70,-92,0,-92,-83,-79,-93
A6,283,237,-44,-63,-49,-71,-93,0,-95,-84,-84,-94
A6,283,237,-44,-63,-49,-70,-93,0,-92,-83,-85,-93
A6,283,237,-44,-63,-48,-71,-92,0,-95,-83,-81,-93
A6,283,237,-44,-62,-49,-71,-92,0,-95,-83,-84,0
A6,283,237,-44,-66,-49,-71,-94,0,-95,-84,-85,-92
A6,283,237,-44,-66,-48,-70,-93,0,-93,-83,-83,-94
A6,283,237,-44,-66,-49,-71,-94,0,-94,-82,-85,-93
A6,283,237,-44,-63,-48,-72,-92,0,0,-82,-84,-90
A6,283,237,-45,-63,-49,-71,-95,0,-95,-87,-79,-92
A6,283,237,-44,-63,-48,-71,-94,0,-94,-88,-83,-91
A6,283,237,-44,-62,-47,-72,-92,0,-94,-88,-86,-94
A6,283,237,-44,-63,-49,-72,-94,0,-93,-83,-81,-94
A6,283,237,-44,-62,-48,-71,-93,0,-95,-83,-84,-92
A6,283,237,-44,-63,-48,-71,-93,0,0,-83,-85,-92
A6,283,237,-44,-63,-49,-72,-93,0,-95,-82,-84,-93
A6,283,237,-44,-63,-48,-72,-92,0,-94,-83,-83,-94
A6,283,237,-44,-63,-48,-72,-92,0,-96,-83,-85,-92
A6,283,237,-44,-63,-48,-71,-92,0,-95,-83,-85,-95
A6,283,237,-44,-65,-48,-71,-93,0,0,-81,-84,-90
