location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
F17,588,400,-64,-51,-39,-52,-89,-81,-86,-92,0,-96
F17,588,400,-59,-51,-39,-54,-89,-82,-89,0,0,-94
F17,588,400,-58,-51,-39,-51,-92,-78,-85,0,0,-95
F17,588,400,-58,-51,-40,-52,0,0,0,0,0,0
F17,588,400,-44,-47,-37,-52,-92,-80,-87,-93,-92,-94
F17,588,400,-44,-48,-37,-52,-93,-80,-86,-92,0,-95
F17,588,400,-44,-48,-37,-52,-91,-80,-87,-93,0,0
F17,588,400,-44,-48,-37,-52,-91,-80,-84,-94,0,0
F17,588,400,-45,-48,-37,-52,-93,-79,-86,-93,0,0
F17,588,400,-45,-48,-37,-52,-93,-79,-86,-94,0,0
F17,588,400,-44,-48,-37,-52,-93,-80,-85,-93,0,0
F17,588,400,-45,-48,-37,-52,-93,-80,-86,-93,0,0
F17,588,400,-45,-48,-37,-52,-93,-79,-85,-93,0,0
F17,588,400,-45,-48,-37,-52,-93,-80,-86,-91,0,0
F17,588,400,-45,-48,-37,-52,-94,-80,-86,-95,0,0
F17,588,400,-45,-48,-37,-52,-91,-80,-87,-92,0,0
F17,588,400,-44,-48,-37,-52,-92,-80,-87,-93,0,0
F17,588,400,-45,-48,-37,-52,-92,-82,-87,-91,0,0
F17,588,400,-45,-48,-37,-52,-92,-80,-86,-92,0,0
F17,588,400,-45,-48,-37,-53,-93,-80,-86,-92,0,-93
F17,588,400,-45,-48,-37,-52,-93,-80,-86,-94,0,-95
F17,588,400,-45,-48,-37,-52,-93,-80,-88,-93,0,0
F17,588,400,-45,-48,-37,-52,-92,-80,-86,-93,0,0
F17,588,400,-44,-48,-37,-52,-92,-80,-86,-95,0,0
F17,588,400,-45,-48,-37,-52,-92,-80,-85,-94,0,-94
F17,588,400,-44,-48,-37,-52,-92,-81,-86,-94,0,0
F17,588,400,-45,-48,-37,-52,-93,-79,-85,-93,0,0
F17,588,400,-45,-48,-37,-52,-94,-80,-86,-95,0,0
F17,588,400,-45,-48,-37,-52,-93,-81,-84,-92,0,-95
F17,588,400,-44,-48,-37,-52,-91,-81,-84,-94,0,0
