location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
F21,696,400,-46,-67,-43,-57,-93,-93,-84,-92,0,-95
F21,696,400,-49,-54,-47,-56,0,-87,-83,-92,0,0
F21,696,400,-46,-54,-47,-56,-95,-92,-88,0,0,0
F21,696,400,-49,-52,-48,-53,0,-92,-89,0,0,0
F21,696,400,-47,-52,-48,-51,0,-88,-84,0,0,0
F21,696,400,-48,-54,-46,-49,0,-88,-86,0,0,0
F21,696,400,-47,-54,-46,-50,0,-88,-86,-94,0,0
F21,696,400,-46,-54,-45,-49,0,-88,-84,-92,0,0
F21,696,400,-47,-54,-44,-51,0,-87,-86,-94,0,0
F21,696,400,-47,-53,-44,-49,0,-88,-86,0,0,0
F21,696,400,-47,-55,-44,-49,0,-87,-86,-95,0,0
F21,696,400,-47,-54,-45,-49,0,-88,-86,0,0,0
F21,696,400,-47,-54,-44,-51,0,-87,-83,-93,0,0
F21,696,400,-47,-54,-45,-50,0,-87,-83,-93,0,0
F21,696,400,-48,-54,-45,-49,0,-87,-85,0,0,0
F21,696,400,-47,-54,-44,-49,0,-89,-83,-94,0,0
F21,696,400,-47,-55,-45,-51,0,-87,-84,0,0,0
F21,696,400,-47,-55,-45,-49,0,-88,-85,0,0,0
F21,696,400,-47,-55,-44,-49,0,-87,-85,-93,0,0
F21,696,400,-47,-55,-44,-49,-94,-86,-86,-94,0,0
F21,696,400,-47,-55,-44,-49,0,-87,-84,-94,0,0
F21,696,400,-47,-55,-45,-50,0,-89,-87,-95,0,0
F21,696,400,-47,-55,-44,-50,0,-87,-84,-96,0,0
F21,696,400,-47,-55,-45,-50,0,-85,-86,-94,0,0
F21,696,400,-47,-54,-44,-50,0,-86,-85,-92,0,0
F21,696,400,-47,-54,-45,-49,0,-88,-87,-92,0,0
F21,696,400,-47,-55,-45,-50,0,-89,-87,0,0,0
F21,696,400,-47,-54,-45,-49,0,-89,-87,0,0,0
F21,696,400,-47,-55,-45,-50,0,-88,-87,0,0,0
F21,696,400,-47,-54,-45,-50,0,-88,-87,0,0,0
F21,696,400,-48,-54,-44,-49,0,-89,-87,-94,0,0
F21,696,400,-48,-54,-45,-49,0,-85,-84,0,0,0
F21,696,400,-47,-54,-45,-49,0,-87,-84,-95,0,0
F21,696,400,-47,-54,-46,-49,0,-87,-84,-94,0,0
F21,696,400,-47,-53,-45,-49,0,-88,-84,-94,0,0
F21,696,400,-47,-54,-45,-49,0,-87,-84,0,0,0
F21,696,400,-47,-54,-45,-49,0,-88,-84,-94,0,0
F21,696,400,-47,-53,-45,-49,0,-87,-85,-92,0,0
F21,696,400,-46,-54,-45,-49,0,-90,-87,-94,0,0
F21,696,400,-47,-54,-45,-51,0,-87,-84,-93,0,0
F21,696,400,-47,-54,-45,-49,0,-88,-84,-94,0,0
F21,696,400,-47,-54,-45,-49,0,-88,-81,-94,0,0
F21,696,400,-47,-54,-45,-49,0,-88,-81,0,0,0
F21,696,400,-48,-54,-45,-51,0,-88,-86,-93,0,0
F21,696,400,-48,-55,-45,-49,0,-88,-88,-92,0,0
F21,696,400,-47,-54,-45,-49,0,-87,-85,0,0,0
F21,696,400,-47,-53,-44,-49,0,-86,-88,-93,0,0
