location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
G22,733,237,-49,-47,-48,-60,-90,-95,-87,0,0,0
G22,733,237,-49,-47,-49,-60,0,-92,-88,0,0,0
G22,733,237,-49,-47,-48,-60,-95,-95,-88,0,0,0
G22,733,237,-50,-47,-49,-60,-93,-92,-89,0,0,0
G22,733,237,-49,-47,-49,-60,0,-96,-88,0,0,0
G22,733,237,-49,-47,-49,-60,0,-94,-88,0,0,0
G22,733,237,-49,-47,-49,-62,-94,-93,-86,0,0,0
G22,733,237,-49,-47,-48,-61,0,-93,-88,0,0,0
G22,733,237,-49,-47,-49,-60,0,-95,-88,0,0,0
G22,733,237,-49,-47,-49,-60,-94,-89,-86,0,0,0
G22,733,237,-49,-47,-49,-60,-93,-93,-86,0,0,0
G22,733,237,-49,-47,-48,-60,0,-94,-88,0,0,0
G22,733,237,-49,-47,-49,-60,-90,-94,-88,0,0,0
G22,733,237,-49,-47,-49,-61,-93,-95,-89,0,0,0
G22,733,237,-49,-47,-48,-60,-92,-93,-87,0,0,0
G22,733,237,-49,-47,-48,-60,0,-95,-88,0,0,0
G22,733,237,-49,-47,-48,-60,0,-90,-88,0,0,0
G22,733,237,-49,-47,-50,-62,-93,-93,-88,0,0,0
G22,733,237,-50,-47,-49,-60,0,-94,-87,0,0,0
G22,733,237,-50,-47,-49,-60,0,-94,-88,0,0,0
G22,733,237,-49,-47,-49,-60,0,-93,-90,0,0,0
G22,733,237,-50,-47,-49,-60,0,-92,-88,0,0,0
G22,733,237,-49,-47,-49,-60,0,-93,-89,0,0,0
G22,733,237,-49,-47,-50,-60,-91,-93,-89,0,0,0
G22,733,237,-49,-47,-49,-60,-94,-94,-90,0,0,0
G22,733,237,-49,-47,-49,-61,-94,-93,-87,0,0,0
G22,733,237,-49,-47,-49,-60,0,-94,-87,0,0,0
G22,733,237,-49,-47,-49,-62,0,-89,-87,0,0,0
G22,733,237,-50,-47,-49,-61,-94,-91,-88,0,0,0
G22,733,237,-49,-47,-49,-61,-93,-92,-86,0,0,0
G22,733,237,-49,-47,-48,-60,-94,-95,-86,0,0,0
G22,733,237,-49,-47,-50,-61,-95,-94,-87,0,0,0
G22,733,237,-50,-47,-49,-60,0,-93,-86,0,0,0
G22,733,237,-49,-47,-48,-61,0,-95,-86,0,0,0
G22,733,237,-49,-47,-49,-61,0,-91,-88,0,0,0
G22,733,237,-49,-47,-49,-61,-92,-91,-84,0,0,0
G22,733,237,-49,-47,-49,-61,0,-91,-88,0,0,0
G22,733,237,-49,-47,-49,-61,0,-91,-88,0,0,0
G22,733,237,-49,-47,-49,-61,-96,-92,-89,0,0,0
G22,733,237,-49,-47,-49,-61,0,-90,-88,0,0,0
G22,733,237,-49,-47,-49,-62,-91,-93,-88,0,0,0
G22,733,237,-49,-47,-48,-60,-93,-94,-86,0,0,0
G22,733,237,-49,-47,-49,-60,-93,-90,-87,0,0,0
G22,733,237,-49,-47,-49,-60,-93,-92,-88,0,0,0
G22,733,237,-48,-47,-49,-60,-95,-92,-88,0,0,0
G22,733,237,-49,-47,-49,-64,-92,-93,-88,0,0,0
G22,733,237,-48,-47,-48,-62,-92,-91,-87,0,0,0
G22,733,237,-49,-47,-48,-64,-94,-89,-85,0,0,0
G22,733,237,-48,-47,-49,-62,-93,-93,-88,0,0,0
G22,733,237,-49,-47,-48,-64,-96,-92,-87,0,0,0
G22,733,237,-50,-47,-48,-62,-94,-95,-89,0,0,0
G22,733,237,-49,-47,-48,-63,-94,-93,-88,0,0,0
G22,733,237,-49,-47,-48,-62,-93,-93,-88,0,0,0
G22,733,237,-49,-48,-48,-63,-94,-93,-89,0,0,0
G22,733,237,-49,-47,-48,-63,0,-93,-87,0,0,0
G22,733,237,-49,-47,-49,-62,0,-96,-88,0,0,0
G22,733,237,-49,-47,-48,-64,0,-93,-88,0,0,0
G22,733,237,-49,-48,-48,-62,-95,-89,-85,0,0,0
G22,733,237,-49,-47,-49,-63,-95,-92,-88,0,0,0
G22,733,237,-49,-47,-48,-62,-94,-88,-88,0,0,0
G22,733,237,-49,-47,-49,-63,-94,-91,-84,0,0,0
G22,733,237,-49,-47,-48,-63,0,-91,-87,0,0,0
G22,733,237,-49,-47,-48,-63,-96,-93,-85,0,0,0
G22,733,237,-48,-47,-48,-63,-95,-92,-88,0,0,0
G22,733,237,-48,-47,-48,-63,-94,-91,-85,0,0,0
G22,733,237,-49,-47,-48,-62,-94,-91,-87,0,0,0
G22,733,237,-49,-47,-48,-62,-94,-90,-88,0,0,0
G22,733,237,-48,-47,-48,-62,-94,-89,-87,0,0,0
G22,733,237,-49,-47,-48,-64,-96,-91,-87,0,0,0
G22,733,237,-49,-47,-48,-62,0,-94,-88,0,0,0
G22,733,237,-49,-47,-48,-62,-94,-91,-89,0,0,0
G22,733,237,-49,-47,-48,-62,-96,-93,-87,0,0,0
G22,733,237,-49,-47,-48,-62,0,-91,-87,0,0,0
G22,733,237,-49,-47,-49,-63,-95,-91,-87,0,0,0
G22,733,237,-48,-47,-49,-63,-93,-92,-88,0,0,0
G22,733,237,-48,-47,-48,-63,-94,-91,-90,0,0,0
G22,733,237,-49,-47,-48,-63,-92,-92,-87,0,0,0
G22,733,237,-49,-47,-48,-63,-94,-87,-88,0,0,0
G22,733,237,-48,-47,-48,-63,-94,-89,-88,0,0,0
G22,733,237,-49,-47,-48,-63,0,-95,-91,0,0,0
G22,733,237,-49,-47,-48,-65,-96,-95,-89,0,0,0
G22,733,237,-49,-47,-47,-65,-92,-90,-88,0,0,0
G22,733,237,-49,-47,-47,-63,-94,-92,-85,0,0,0
G22,733,237,-49,-47,-48,-65,-93,-90,-86,0,0,0
G22,733,237,-49,-47,-48,-64,-96,-93,-87,0,0,0
G22,733,237,-49,-47,-48,-65,-92,-95,-88,0,0,0
G22,733,237,-49,-47,-48,-65,-94,-95,-88,0,0,0
G22,733,237,-49,-47,-48,-64,-96,-90,-87,0,0,0
G22,733,237,-49,-47,-48,-65,-94,-91,-87,0,0,0
G22,733,237,-49,-47,-49,-63,-93,-93,-87,0,0,0
G22,733,237,-49,-47,-49,-65,-93,-96,-86,0,0,0
G22,733,237,-49,-47,-48,-63,-95,-94,-87,0,0,0
G22,733,237,-49,-47,-48,-63,-95,-94,-87,0,0,0
G22,733,237,-49,-47,-48,-62,-96,-96,-88,0,0,0
G22,733,237,-48,-47,-48,-63,-94,-92,-89,0,0,0
G22,733,237,-50,-47,-48,-62,-95,-94,-88,0,0,0
G22,733,237,-49,-47,-48,-62,-93,-91,-86,0,0,0
G22,733,237,-49,-47,-47,-62,-94,-93,-85,0,0,0
G22,733,237,-49,-47,-49,-62,-95,-93,-87,0,0,0
G22,733,237,-49,-48,-48,-63,-95,-93,-86,0,0,0
G22,733,237,-49,-47,-48,-63,0,-94,-85,0,0,0
G22,733,237,-48,-47,-47,-64,0,-91,-89,0,0,0
G22,733,237,-51,-47,-48,-69,0,-92,-87,0,0,0
G22,733,237,-49,-48,-48,-61,-95,-93,-87,0,0,0
G22,733,237,-49,-47,-49,-62,-95,-94,-89,0,0,0
G22,733,237,-49,-48,-49,-67,0,-92,-87,0,0,0
G22,733,237,-50,-48,-48,-62,-94,-91,-89,0,0,0
G22,733,237,-49,-48,-48,-65,-94,-92,-86,0,0,0
G22,733,237,-49,-47,-49,-63,-93,-92,-89,0,0,0
G22,733,237,-49,-47,-48,-63,0,-92,-86,0,0,0
G22,733,237,-49,-47,-48,-63,-93,-93,-88,0,0,0
G22,733,237,-50,-48,-48,-64,-95,-94,-89,0,0,0
G22,733,237,-49,-48,-48,-63,0,-90,-88,0,0,0
G22,733,237,-49,-48,-48,-63,-94,-90,-89,0,0,0
G22,733,237,-49,-47,-48,-62,-95,-92,-89,0,0,0
G22,733,237,-49,-47,-48,-63,-96,-92,-85,0,0,0
G22,733,237,-49,-47,-49,-64,-95,-94,-87,0,0,0
G22,733,237,-49,-47,-47,-62,-94,-95,-87,0,0,0
G22,733,237,-49,-47,-48,-65,-98,-92,-86,0,0,0
G22,733,237,-49,-47,-48,-66,-93,-94,-88,0,0,0
G22,733,237,-48,-47,-48,-65,0,-94,-88,0,0,0
G22,733,237,-48,-47,-47,-63,0,-93,-86,0,0,0
G22,733,237,-50,-47,-48,-65,-96,-94,-88,0,0,0
G22,733,237,-49,-47,-48,-63,-97,-93,-88,0,0,0
G22,733,237,-49,-47,-49,-62,-95,-92,-88,0,0,0
G22,733,237,-49,-47,-48,-63,-93,-96,-88,0,0,0
G22,733,237,-49,-47,-48,-64,-94,-95,-85,0,0,0
G22,733,237,-50,-47,-48,-65,-93,-93,-86,0,0,0
G22,733,237,-50,-47,-48,-65,-93,-94,-87,0,0,0
G22,733,237,-49,-48,-48,-64,-94,-96,-88,0,0,0
G22,733,237,-49,-47,-48,-65,-94,-94,-89,0,0,0
G22,733,237,-49,-47,-48,-65,-96,-93,-87,0,0,0
G22,733,237,-49,-47,-48,-65,0,-90,-87,0,0,0
G22,733,237,-49,-48,-48,-63,-95,-90,-87,0,0,0
G22,733,237,-49,-48,-48,-63,-96,-91,-87,0,0,0
G22,733,237,-49,-47,-48,-63,-95,-92,-92,0,0,0
G22,733,237,-49,-47,-47,-63,-94,-94,-87,0,0,0
G22,733,237,-49,-47,-47,-63,-95,-92,-89,0,0,0
G22,733,237,-49,-47,-47,-65,-95,-92,-88,0,0,0
G22,733,237,-49,-47,-47,-63,-93,-91,-89,0,0,0
G22,733,237,-49,-47,-48,-65,-93,-90,-88,0,0,0
G22,733,237,-49,-47,-48,-63,-93,-94,-87,0,0,0
G22,733,237,-49,-47,-47,-63,0,-93,-88,0,0,0
G22,733,237,-49,-47,-48,-63,-94,-95,-89,0,0,0
G22,733,237,-49,-47,-47,-63,-94,-91,-86,0,0,0
G22,733,237,-49,-47,-48,-62,-97,-95,-88,0,0,0
G22,733,237,-49,-47,-48,-62,-94,-96,-90,0,0,0
G22,733,237,-49,-47,-48,-63,-92,-93,-88,0,0,0
G22,733,237,-49,-47,-48,-62,-93,-93,-88,0,0,0
G22,733,237,-49,-47,-48,-64,0,-93,-88,0,0,0
G22,733,237,-49,-47,-48,-62,-95,-93,-87,0,0,0
G22,733,237,-49,-47,-48,-61,0,-94,-88,0,0,0
G22,733,237,-49,-47,-47,-61,-95,0,-88,0,0,0
G22,733,237,-49,-47,-48,-61,0,-93,-88,0,0,0
