location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
D20,672,339,-47,-48,-44,-58,-94,-92,-82,-93,0,0
D20,672,339,-49,-49,-40,-58,-93,-90,-88,0,0,0
D20,672,339,-47,-49,-40,-59,-94,-89,-88,0,0,0
D20,672,339,-48,-49,-40,-60,-94,-88,-86,0,0,0
D20,672,339,-48,-49,-39,-59,-95,-91,-87,0,0,0
D20,672,339,-48,-49,-39,-58,-96,-90,-87,0,0,0
D20,672,339,-47,-49,-39,-58,-94,-89,-86,0,0,0
D20,672,339,-48,-49,-39,-57,-95,-90,-86,0,0,0
D20,672,339,-47,-49,-39,-58,-95,-90,-87,0,0,0
D20,672,339,-48,-50,-39,-59,-93,-90,-87,0,0,0
D20,672,339,-47,-49,-39,-59,-94,-88,-87,0,0,0
D20,672,339,-47,-49,-39,-59,-95,-90,-88,0,0,0
D20,672,339,-47,-49,-39,-59,-94,-92,-86,0,0,0
D20,672,339,-47,-49,-39,-61,-94,-92,-85,0,0,0
D20,672,339,-47,-49,-39,-60,-96,-89,-88,0,0,0
D20,672,339,-48,-49,-40,-59,-92,-90,-89,0,0,0
D20,672,339,-47,-48,-39,-58,-93,-90,-89,0,0,0
D20,672,339,-47,-49,-39,-59,-93,-89,-90,0,0,0
D20,672,339,-47,-49,-39,-59,-94,-89,-86,0,0,0
D20,672,339,-47,-49,-39,-59,-93,-91,-87,0,0,0
D20,672,339,-47,-49,-39,-59,-93,0,-88,0,0,0
D20,672,339,-47,-49,-39,-58,-95,-87,-88,0,0,0
D20,672,339,-48,-49,-39,-60,-97,-88,-90,0,0,0
D20,672,339,-47,-49,-40,-60,-93,-91,-88,0,0,0
D20,672,339,-47,-49,-39,-59,-95,-89,-88,0,0,0
D20,672,339,-47,-49,-39,-59,-93,-91,-89,0,0,0
D20,672,339,-47,-49,-40,-60,-94,-90,-88,0,0,0
D20,672,339,-48,-49,-39,-60,-95,-89,-87,0,0,0
D20,672,339,-48,-49,-39,-61,-92,-90,-87,0,0,0
