location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
F1,139,272,-43,-59,-58,-73,-95,0,0,-88,-83,-88
F1,139,272,-43,-59,-58,-75,-94,0,0,-89,0,-88
F1,139,272,-43,-59,-58,-74,0,0,0,-89,-82,-91
F1,139,272,-42,-59,-57,-76,-94,0,0,-89,-84,-91
F1,139,272,-43,-59,-59,-77,-91,0,0,-89,-81,-90
F1,139,272,-43,-58,-58,-77,-93,0,0,-87,-84,-89
F1,139,272,-43,-60,-59,-78,-95,0,0,-88,-84,-91
F1,139,272,-42,-59,-58,-75,-92,0,0,-89,-85,-88
F1,139,272,-43,-59,-57,-73,-92,0,0,-88,-82,-92
F1,139,272,-43,-58,-57,-73,-93,0,0,-88,-82,-91
F1,139,272,-43,-58,-59,-73,-94,0,0,-89,-82,-91
F1,139,272,-43,-59,-58,-72,0,0,0,-91,-81,-91
F1,139,272,-43,-59,-57,-72,0,0,0,-89,-84,-91
F1,139,272,-43,-59,-59,-72,0,0,0,-87,-86,-91
F1,139,272,-42,-58,-57,-72,-93,0,0,-88,-81,-92
F1,139,272,-43,-59,-59,-72,0,0,0,-88,-84,-89
F1,139,272,-43,-59,-57,-73,-93,0,0,-88,-82,-91
F1,139,272,-43,-59,-57,-73,-95,0,0,-88,-82,-91
F1,139,272,-42,-59,-58,-73,-94,0,0,-88,-85,-91
F1,139,272,-43,-59,-59,-72,-92,0,0,-87,-81,-91
F1,139,272,-43,-58,-57,-72,-93,0,0,-90,-81,-91
F1,139,272,-43,-58,-58,-73,-94,0,0,-88,-84,-92
F1,139,272,-42,-59,-58,-73,-93,0,0,-89,-81,-88
F1,139,272,-43,-58,-58,-72,-94,0,0,-88,-82,-94
F1,139,272,-43,-58,-57,-72,0,0,0,0,-81,-91
F1,139,272,-42,-58,-58,-73,-94,0,0,-90,-85,-91
F1,139,272,-43,-58,-58,-72,-93,0,0,-88,-85,-91
F1,139,272,-43,-58,-57,-74,-95,0,0,-88,-81,-91
F1,139,272,-42,-58,-57,-74,-91,0,0,-88,-82,-90
F1,139,272,-43,-59,-57,-73,-92,0,0,-88,-82,-92
F1,139,272,-43,-60,-58,-75,-94,0,0,-88,-84,-88
F1,139,272,-43,-59,-59,-74,-93,0,0,-87,-85,-88
F1,139,272,-43,-59,-59,-73,-93,0,0,-88,-84,-91
F1,139,272,-43,-59,-58,-73,-94,0,0,-89,-83,-89
F1,139,272,-43,-58,-58,-73,0,0,0,-89,-84,-91
F1,139,272,-43,-58,-58,-73,0,0,0,-89,-85,-91
F1,139,272,-43,-58,-59,-73,0,0,0,-89,-84,-92
F1,139,272,-43,-59,-59,-72,0,0,0,-88,-83,-92
F1,139,272,-43,-58,-59,-75,0,0,0,-90,-82,-91
F1,139,272,-43,-58,-57,-74,0,0,0,-88,-82,-91
F1,139,272,-43,-58,-57,-76,0,0,0,-86,-81,-93
F1,139,272,-43,-58,-58,-74,-94,0,0,-88,-81,-90
F1,139,272,-43,-58,-59,-73,-92,0,0,-90,-82,-88
F1,139,272,-42,-58,-59,-73,-94,0,0,-88,-84,-91
F1,139,272,-43,-58,-58,-74,-92,0,0,-88,-85,-89
F1,139,272,-43,-59,-59,-74,-93,0,0,-89,-85,-91
F1,139,272,-43,-59,-57,-73,0,0,0,-88,-84,-88
F1,139,272,-43,-58,-57,-75,0,0,0,-88,-86,-89
F1,139,272,-43,-58,-59,-75,-92,0,0,-88,-85,-91
F1,139,272,-43,-59,-57,-73,-93,0,0,-87,-84,-90
F1,139,272,-42,-58,-58,-74,-94,0,0,-90,-84,-92
F1,139,272,-43,-58,-58,-73,-93,0,0,-89,-84,-89
F1,139,272,-43,-58,-58,-74,-94,0,0,-88,-81,-89
F1,139,272,-43,-59,-57,-74,-93,0,0,-88,-86,-91
F1,139,272,-42,-58,-58,-73,-94,0,0,-88,-84,-91
F1,139,272,-42,-58,-58,-72,-93,0,0,-89,-85,-89
