location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
D23,759,339,-47,-55,-45,-48,-97,-92,-81,-93,0,0
D23,759,339,-48,-55,-45,-49,0,-92,-80,-94,0,0
D23,759,339,-49,-55,-45,-49,0,-93,-80,-94,0,0
D23,759,339,-47,-56,-44,-48,-95,-93,-80,-92,0,0
D23,759,339,-47,-56,-45,-50,-94,-95,-82,-94,0,0
D23,759,339,-48,-54,-44,-49,-95,-94,-83,-94,0,0
D23,759,339,-46,-56,-46,-49,-93,-93,-83,0,0,0
D23,759,339,-47,-54,-46,-49,-92,-96,-82,-94,0,0
D23,759,339,-48,-56,-43,-48,-96,-96,-80,0,0,0
D23,759,339,-49,-55,-44,-48,-94,-93,-82,-92,0,0
D23,759,339,-48,-54,-45,-48,-94,-93,-82,-92,0,0
D23,759,339,-47,-54,-44,-48,-93,-94,-82,-94,0,0
D23,759,339,-47,-55,-44,-48,-95,-93,-82,-94,0,0
D23,759,339,-47,-55,-44,-48,-95,-93,-82,-93,0,0
D23,759,339,-47,-54,-44,-48,-94,0,-82,0,0,0
D23,759,339,-47,-55,-45,-48,-94,-93,-82,0,0,0
D23,759,339,-47,-55,-45,-49,-92,-94,-80,0,0,0
D23,759,339,-47,-55,-45,-48,-95,-93,-81,-96,0,0
D23,759,339,-48,-55,-44,-48,-94,-93,-81,-93,0,0
D23,759,339,-49,-54,-44,-48,-94,-96,-80,-94,0,0
D23,759,339,-47,-55,-44,-49,0,-93,-81,-94,0,0
D23,759,339,-47,-55,-44,-49,0,-95,-81,-95,0,0
D23,759,339,-47,-55,-44,-48,0,-93,-81,-93,0,0
D23,759,339,-47,-55,-44,-48,-95,-96,-80,-94,0,0
D23,759,339,-47,-55,-44,-49,-95,-95,-83,-93,0,0
D23,759,339,-47,-55,-45,-48,-93,-95,-81,0,0,0
D23,759,339,-47,-55,-45,-49,0,0,-82,-94,0,0
D23,759,339,-48,-55,-44,-49,-94,-97,0,-93,0,0
D23,759,339,-48,-55,-44,-48,-95,-95,-81,0,0,0
D23,759,339,-48,-55,-44,-48,-93,-93,-81,-95,0,0
D23,759,339,-49,-55,-44,-49,-94,-95,-81,-93,0,0
D23,759,339,-48,-55,-44,-49,-95,0,-82,-95,0,0
D23,759,339,-47,-55,-45,-49,0,0,-82,-95,0,0
D23,759,339,-47,-55,-45,-49,0,-95,-82,-94,0,0
D23,759,339,-47,-55,-44,-49,0,-95,-82,-93,0,0
D23,759,339,-47,-55,-45,-48,0,-94,-82,-93,0,0
D23,759,339,-48,-55,-45,-50,0,-94,-82,0,0,0
D23,759,339,-47,-55,-44,-48,0,-95,-82,-93,0,0
D23,759,339,-47,-55,-45,-49,0,-96,-82,-94,0,0
D23,759,339,-47,-55,-44,-49,0,-93,-82,-94,0,0
D23,759,339,-47,-55,-44,-49,0,-94,-82,-92,0,0
D23,759,339,-47,-55,-45,-49,0,-95,-82,0,0,0
D23,759,339,-47,-55,-45,-49,0,-94,-82,-93,0,0
D23,759,339,-48,-55,-44,-49,0,-94,-82,-94,0,0
D23,759,339,-48,-54,-45,-49,0,-94,-80,-95,0,0
D23,759,339,-47,-54,-44,-48,0,-93,-82,-94,0,0
D23,759,339,-48,-54,-45,-49,0,-95,-83,-93,0,0
D23,759,339,-48,-54,-44,-48,0,-93,-82,-94,0,0
D23,759,339,-47,-55,-44,-48,0,-95,0,-94,0,0
D23,759,339,-48,-55,-44,-48,0,-93,-81,-93,0,0
D23,759,339,-49,-55,-45,-49,0,-94,-81,-93,0,0
D23,759,339,-48,-55,-45,-49,0,-96,-82,0,0,0
D23,759,339,-47,-55,-44,-48,0,0,-81,0,0,0
D23,759,339,-48,-54,-45,-49,0,-93,-82,-95,0,0
D23,759,339,-47,-54,-44,-49,0,-93,-82,-93,0,0
D23,759,339,-48,-55,-45,-48,0,-93,-82,-96,0,0
D23,759,339,-48,-55,-44,-49,0,-95,-82,-92,0,0
D23,759,339,-48,-55,-44,-49,0,-93,-81,-94,0,0
D23,759,339,-48,-55,-45,-49,0,-96,-82,-94,0,0
D23,759,339,-48,-55,-44,-49,0,-95,-82,0,0,0
D23,759,339,-48,-55,-45,-49,0,-94,-82,0,0,0
D23,759,339,-47,-55,-45,-49,0,-95,-80,-96,0,0
D23,759,339,-48,-55,-45,-49,0,0,-82,-93,0,0
D23,759,339,-48,-55,-45,-49,0,0,-82,-95,0,0
D23,759,339,-48,-55,-45,-49,0,-94,-82,-93,0,0
D23,759,339,-48,-55,-44,-49,0,-93,-80,-94,0,0
D23,759,339,-48,-55,-44,-48,0,-94,-80,-93,0,0
D23,759,339,-47,-55,-44,-48,0,-95,-83,-94,0,0
D23,759,339,-48,-55,-45,-48,0,0,-81,-93,0,0
D23,759,339,-48,-56,-44,-49,0,-94,-81,0,0,0
D23,759,339,-48,-55,-44,-48,0,-95,-81,-96,0,0
D23,759,339,-47,-57,-45,-48,0,-95,-82,-94,0,0
D23,759,339,-47,-55,-45,-48,0,-93,-81,-95,0,0
D23,759,339,-48,-56,-45,-48,0,-94,-82,-93,0,0
D23,759,339,-47,-55,-45,-48,0,-94,-82,0,0,0
D23,759,339,-48,-55,-44,-48,0,-95,-82,-94,0,0
D23,759,339,-49,-55,-45,-49,0,0,-82,-92,0,0
D23,759,339,-47,-55,-44,-49,0,-96,-82,-92,0,0
D23,759,339,-48,-55,-44,-48,0,-95,-78,-94,0,0
D23,759,339,-48,-55,-44,-48,0,-94,-80,-93,0,0
D23,759,339,-48,-55,-44,-49,0,0,0,-94,0,0
D23,759,339,-48,-55,-45,-48,0,-93,-80,-94,0,0
D23,759,339,-48,-55,-44,-48,0,-93,-82,-95,0,0
D23,759,339,-47,-56,-44,-48,0,-94,-81,-94,0,0
D23,759,339,-48,-55,-44,-48,0,-93,-81,-95,0,0
D23,759,339,-48,-55,-45,-48,0,-94,0,-93,0,0
D23,759,339,-48,-55,-45,-49,0,-94,-82,-92,0,0
D23,759,339,-48,-55,-46,-48,0,-93,-81,0,0,0
D23,759,339,-48,-55,-44,-48,0,-95,-82,-93,0,0
D23,759,339,-47,-55,-44,-48,-95,-95,0,-95,0,0
D23,759,339,-47,-55,-44,-48,0,-96,-82,0,0,0
D23,759,339,-47,-55,-45,-49,0,-98,-82,0,0,0
D23,759,339,-48,-55,-45,-48,-95,-93,-83,-93,0,0
D23,759,339,-48,-55,-45,-48,0,-93,-82,-93,0,0
D23,759,339,-48,-55,-44,-49,-93,-95,-82,-94,0,0
D23,759,339,-46,-55,-44,-49,-92,-96,-81,-96,0,0
D23,759,339,-48,-55,-45,-48,-95,-95,-81,-92,0,0
D23,759,339,-48,-55,-45,-48,-94,-92,-81,-93,0,0
D23,759,339,-48,-55,-45,-49,-95,-94,-82,-94,0,0
D23,759,339,-49,-55,-44,-48,0,-95,-81,-94,0,0
D23,759,339,-48,-55,-45,-49,-97,-93,-82,-95,0,0
D23,759,339,-48,-54,-44,-49,-95,-93,-81,-94,0,0
