location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
A15,536,430,-48,-45,-48,-59,-84,-90,-79,-92,0,-95
A15,536,430,-46,-45,-49,-59,-85,-88,-84,0,0,-92
A15,536,430,-46,-45,-48,-57,-84,-94,-84,-94,0,-96
A15,536,430,-46,-46,-49,-59,-84,-93,-86,0,0,-93
A15,536,430,-46,-46,-49,-59,-84,-85,-86,0,0,-93
A15,536,430,-46,-46,-49,-59,-84,-86,-86,-95,0,-93
A15,536,430,-46,-45,-50,-59,-85,-87,-87,0,0,-91
A15,536,430,-46,-46,-49,-61,-84,-90,-88,-91,0,-96
A15,536,430,-46,-46,-50,-60,-84,0,-87,0,0,-94
A15,536,430,-46,-46,-50,-60,-83,-87,0,0,0,-94
A15,536,430,-46,-46,-50,-59,-84,-88,0,-95,0,-94
A15,536,430,-46,-46,-49,-59,-86,0,-88,-91,0,-94
A15,536,430,-46,-46,-50,-58,-84,-93,-88,-94,0,-93
A15,536,430,-47,-45,-49,-58,-85,-86,-87,0,0,-94
A15,536,430,-46,-45,-49,-59,-83,0,-81,0,0,-92
A15,536,430,-46,-46,-49,-59,-84,0,-86,0,0,-94
A15,536,430,-46,-47,-49,-58,-85,-87,-85,0,0,-93
A15,536,430,-46,-46,-50,-58,-84,-87,-84,0,0,-93
A15,536,430,-46,-46,-49,-59,-84,-87,-81,-96,0,-94
A15,536,430,-46,-46,-49,-58,-85,-87,-87,0,0,-94
A15,536,430,-46,-46,-49,-59,-85,0,-87,-94,0,-94
A15,536,430,-46,-46,-49,-58,-84,0,-88,0,0,-93
A15,536,430,-46,-46,-50,-60,-84,-88,-81,0,0,-95
A15,536,430,-46,-46,-49,-59,-85,-87,-87,0,0,-93
A15,536,430,-46,-45,-48,-59,-84,-94,-82,0,0,-95
A15,536,430,-46,-46,-49,-60,0,-88,-81,0,0,-94
A15,536,430,-46,-46,-49,-59,-84,-87,-80,0,0,-94
