location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
G7,311,237,-40,-60,-52,-70,-91,0,-94,-86,-82,-94
G7,311,237,-40,-59,-51,-70,0,0,-95,-86,-84,0
G7,311,237,-40,-60,-52,-71,0,0,-94,-86,-83,0
G7,311,237,-40,-60,-52,-71,0,0,-93,-85,-83,0
G7,311,237,-40,-60,-52,-71,0,0,-93,-85,-82,0
G7,311,237,-40,-60,-51,-71,0,0,-92,-85,-83,0
G7,311,237,-40,-60,-51,-71,0,0,-93,-85,-83,0
G7,311,237,-40,-60,-51,-71,0,0,-96,-86,-83,0
G7,311,237,-40,-60,-51,-71,0,0,-93,-86,-83,0
G7,311,237,-40,-60,-52,-72,0,0,-94,-87,-83,0
G7,311,237,-40,-60,-51,-71,0,0,-92,-86,-83,0
G7,311,237,-40,-60,-52,-71,0,0,-94,-85,-83,0
G7,311,237,-41,-60,-52,-71,0,0,-92,-85,-83,0
G7,311,237,-40,-60,-52,-71,0,0,-95,-86,-83,0
G7,311,237,-41,-60,-52,-71,0,0,-93,-86,-83,0
G7,311,237,-40,-59,-52,-71,0,0,-95,-84,-83,0
G7,311,237,-40,-59,-52,-71,0,0,-92,-84,-83,0
G7,311,237,-40,-59,-51,-71,0,0,-92,-84,-83,0
G7,311,237,-40,-59,-51,-71,0,0,-92,-85,-83,0
G7,311,237,-40,-59,-51,-71,0,0,-93,-86,-83,0
G7,311,237,-40,-59,-51,-71,0,0,-95,-86,-83,-97
G7,311,237,-40,-59,-52,-71,0,0,-93,-87,-83,0
G7,311,237,-40,-59,-51,-71,0,0,-95,-85,-84,0
G7,311,237,-40,-59,-52,-71,0,0,-94,-86,-83,0
G7,311,237,-40,-59,-52,-71,0,0,-92,-84,-83,-94
G7,311,237,-41,-59,-51,-71,0,0,-95,-84,-83,0
G7,311,237,-40,-59,-51,-71,0,0,-93,-87,-79,0
G7,311,237,-41,-59,-52,-71,0,0,-92,-88,-83,-95
G7,311,237,-40,-59,-52,-70,0,0,-92,-87,-83,0
G7,311,237,-40,-59,-52,-70,0,0,-91,-86,-83,0
G7,311,237,-40,-60,-51,-71,0,0,-96,-86,-83,0
G7,311,237,-40,-60,-51,-71,0,0,-93,-85,-83,-94
G7,311,237,-40,-59,-52,-71,0,0,-93,-84,-82,-93
G7,311,237,-40,-59,-51,-71,0,0,-93,-86,-83,-97
G7,311,237,-40,-59,-52,-71,0,0,-93,-86,-83,-94
G7,311,237,-40,-59,-52,-71,0,0,-97,-86,-84,0
G7,311,237,-40,-59,-52,-70,0,0,-93,-85,-83,0
