location,x,y,tx1,tx2,tx3,tx4,wifi1,wifi2,wifi3,wifi4,wifi5,wifi6
D18,613,339,-51,-49,-39,-52,-92,-91,-89,-91,0,0
D18,613,339,-51,-49,-39,-53,-93,-90,-91,0,0,0
D18,613,339,-51,-49,-39,-52,-94,-90,-91,-91,0,0
D18,613,339,-50,-49,-39,-53,-91,-91,-91,-93,0,0
D18,613,339,-50,-48,-38,-53,-92,-91,-90,-92,0,0
D18,613,339,-50,-49,-38,-52,-94,-85,-89,-92,0,0
D18,613,339,-50,-49,-39,-52,-94,-85,-91,0,0,0
D18,613,339,-50,-49,-40,-52,0,-89,-90,-91,0,0
D18,613,339,-51,-49,-40,-52,-94,-93,-91,0,0,0
D18,613,339,-50,-49,-39,-52,-94,-85,-90,-94,0,0
D18,613,339,-51,-49,-40,-53,-94,-86,-90,-96,0,0
D18,613,339,-51,-48,-39,-52,-95,-91,-90,-93,0,0
D18,613,339,-52,-49,-39,-52,-95,-92,-91,-92,0,0
D18,613,339,-51,-49,-40,-52,-95,-91,-91,0,0,0
D18,613,339,-51,-49,-40,-52,-96,-90,-90,0,0,0
D18,613,339,-52,-49,-39,-54,-92,-89,-91,-94,0,0
D18,613,339,-52,-49,-39,-52,-91,-89,-90,-92,0,0
D18,613,339,-52,-49,-39,-54,-91,0,0,0,0,0
D18,613,339,-52,-49,-39,-53,-90,-92,-90,0,0,0
D18,613,339,-51,-49,-38,-54,0,-91,-91,0,0,0
D18,613,339,-51,-49,-39,-53,-92,-92,-91,0,0,0
D18,613,339,-51,-49,-39,-54,-94,-88,-91,0,0,0
D18,613,339,-52,-49,-40,-53,-93,-91,-90,0,0,0
D18,613,339,-51,-49,-40,-54,-92,-93,-90,0,0,0
D18,613,339,-51,-50,-40,-54,-94,-92,-91,0,0,0
D18,613,339,-53,-49,-39,-54,-93,-89,-92,0,0,0
D18,613,339,-51,-50,-40,-57,-91,-94,-91,0,0,0
D18,613,339,-52,-49,-39,-52,-93,-90,-91,0,0,0
D18,613,339,-52,-49,-41,-52,-94,-89,-91,0,0,0
D18,613,339,-52,-49,-39,-52,-93,-92,-89,0,0,0
D18,613,339,-52,-49,-40,-54,-93,-91,-90,0,0,0
D18,613,339,-51,-49,-39,-53,-92,-91,-89,-95,0,0
D18,613,339,-53,-49,-38,-53,-94,-87,-89,-92,0,0
D18,613,339,-53,-49,-38,-53,-92,-92,-92,-93,0,0
D18,613,339,-60,-49,-38,-52,-92,-90,-91,0,0,0
D18,613,339,-56,-49,-39,-53,-93,-91,-91,0,0,0
D18,613,339,-55,-49,-38,-52,-92,-91,-93,0,0,0
D18,613,339,-56,-49,-38,-52,-93,-89,-91,0,0,0
D18,613,339,-58,-49,-39,-52,-91,-92,-89,-92,0,0
D18,613,339,-57,-49,-39,-52,-94,-91,-91,-93,0,0
D18,613,339,-57,-49,-39,-51,-92,-92,-93,-93,0,0
D18,613,339,-55,-48,-39,-53,-93,-89,-91,0,0,0
D18,613,339,-54,-50,-39,-56,-92,-89,-90,-92,0,0
D18,613,339,-56,-49,-39,-54,-92,-90,-90,-92,0,0
D18,613,339,-54,-49,-39,-51,-96,-91,-88,0,0,0
D18,613,339,-54,-49,-40,-51,-93,-85,-90,0,0,0
D18,613,339,-56,-49,-38,-53,-93,-90,-90,-91,0,0
D18,613,339,-54,-49,-38,-54,0,-84,-89,-91,0,0
D18,613,339,-53,-48,-40,-54,-96,-85,-92,0,0,0
D18,613,339,-52,-49,-40,-54,-91,-90,-92,0,0,0
D18,613,339,-53,-49,-40,-53,-93,-92,-89,0,0,0
D18,613,339,-51,-49,-39,-53,-93,-90,-92,0,0,0
D18,613,339,-52,-49,-38,-53,-95,-93,-90,-93,0,0
D18,613,339,-52,-48,-39,-52,-93,-91,-90,-93,0,0
D18,613,339,-53,-49,-39,-53,-92,-92,-90,0,0,0
D18,613,339,-52,-49,-40,-53,-94,-86,-89,0,0,0
D18,613,339,-52,-49,-39,-54,-91,-90,-90,0,0,0
D18,613,339,-52,-48,-39,-53,-92,-91,-91,0,0,0
D18,613,339,-52,-49,-39,-52,-93,-91,-93,0,0,0
D18,613,339,-52,-48,-39,-52,-93,-88,-92,-91,0,0
D18,613,339,-53,-49,-38,-52,-94,-90,-90,-94,0,0
D18,613,339,-52,-49,-39,-52,-91,-91,-89,0,0,0
D18,613,339,-54,-49,-40,-52,-92,-90,-92,0,0,0
D18,613,339,-54,-49,-39,-53,-93,-93,-91,0,0,0
D18,613,339,-54,-49,-39,-52,-96,-89,-89,0,0,0
D18,613,339,-52,-49,-39,-52,-97,-90,-89,-92,0,0
D18,613,339,-53,-49,-39,-52,-90,-89,-89,-93,0,0
D18,613,339,-52,-48,-39,-53,-93,-84,-90,0,0,0
D18,613,339,-54,-49,-39,-52,-94,-85,-89,0,0,0
D18,613,339,-55,-49,-39,-52,-93,-92,-91,0,0,0
D18,613,339,-55,-49,-40,-53,-92,-93,-89,0,0,0
D18,613,339,-54,-49,-39,-53,-92,-84,-89,-92,0,0
D18,613,339,-54,-49,-39,-52,-91,-84,-91,-93,0,0
D18,613,339,-53,-49,-40,-52,-94,-91,-91,-93,0,0
D18,613,339,-55,-49,-39,-55,-96,-92,-91,-93,0,0
D18,613,339,-52,-49,-40,-56,-95,-85,-90,0,0,0
D18,613,339,-51,-49,-40,-53,-92,-83,-91,0,0,0
D18,613,339,-53,-49,-40,-54,-94,-91,-90,0,0,0
